route,year_month,rides,moving_avg,pct_diff
3,2023-04,293603,256940.41666666666,0.14268904755804285
3,2023-05,310642,262297.3333333333,0.18431245965138807
3,2023-06,291052,266092.75,0.09379906066587684
3,2023-07,288542,269461.3333333333,0.07081040693531794
3,2023-08,321027,275037.3333333333,0.1672124511581459
3,2023-09,332244,281974.4166666667,0.17827710729076182
3,2023-10,345208,288788.25,0.19536719378298806
3,2023-11,310827,294997.8333333333,0.05365858619300601
3,2023-12,297378,299509.5,-0.007116635699368467
3,2024-01,284572,302606.9166666667,-0.059598494526590245
3,2024-02,328182,308449.9166666667,0.06397175770566745
3,2024-03,344843,312343.3333333333,0.10405109761693869
3,2024-04,374051,319047.3333333333,0.17239970662660303
3,2024-05,396272,326183.1666666667,0.21487569101001014
3,2024-06,371266,332867.6666666667,0.11535615254510545
3,2024-07,368578,339537.3333333333,0.08553011352703489
3,2024-08,369942,343613.5833333333,0.07662216496583013
3,2024-09,386367,348123.8333333333,0.10985506594157353
30,2001-01,95218,95218.0,0.0
30,2001-02,93502,94360.0,-0.009092835947435355
30,2001-03,106308,98342.66666666667,0.0809957021028512
30,2001-04,93258,97071.5,-0.039285475139459056
30,2001-05,104981,98653.4,0.06413970527118179
30,2001-06,87720,96831.16666666667,-0.09409332738942529
30,2001-07,82331,94759.71428571429,-0.13116031827871402
30,2001-08,85832,93643.75,-0.08341987585930721
30,2001-09,101710,94540.0,0.07584091389887879
30,2001-10,105864,95672.4,0.10652602004339816
30,2001-11,99201,95993.18181818182,0.033417146104126653
30,2001-12,86284,95184.08333333333,-0.09350390340121637
30,2002-01,93855,95070.5,-0.012785248841649091
30,2002-02,88681,94668.75,-0.06324948834752757
30,2002-03,92908,93552.08333333333,-0.006884756708607008
30,2002-04,91168,93377.91666666667,-0.0236663736518717
30,2002-05,99694,92937.33333333333,0.07270131845114276
30,2002-06,87995,92960.25,-0.05341261453147985
30,2002-07,83956,93095.66666666667,-0.09817499561383099
30,2002-08,84893,93017.41666666667,-0.08734296175716201
30,2002-09,95233,92477.66666666667,0.02979458103397932
30,2002-10,96403,91689.25,0.051410061702980445
30,2002-11,84896,90497.16666666667,-0.061893282110121364
30,2002-12,80679,90030.08333333333,-0.10386620768428326
30,2003-01,83062,89130.66666666667,-0.06808730253709915
30,2003-02,76119,88083.83333333333,-0.13583461210248565
30,2003-03,86882,87581.66666666667,-0.007988734324154654
30,2003-04,87927,87311.58333333333,0.0070485111272941625
30,2003-05,92904,86745.75,0.07099195061429522
30,2003-06,81265,86184.91666666667,-0.05708558825548559
30,2003-07,80282,85878.75,-0.06517037101727727
30,2003-08,74531,85015.25,-0.12332199223080564
30,2003-09,91061,84667.58333333333,0.07551197772465068
30,2003-10,97331,84744.91666666667,0.1485172660307058
30,2003-11,81037,84423.33333333333,-0.04011134362537997
30,2003-12,77459,84155.0,-0.07956746479710058
30,2004-01,78312,83759.16666666667,-0.0650336779059009
30,2004-02,82771,84313.5,-0.018294816369857733
30,2004-03,91919,84733.25,0.0848043713654321
30,2004-04,82393,84272.08333333333,-0.02229781511275476
30,2004-05,81363,83310.33333333333,-0.023374451348572148
30,2004-06,79437,83158.0,-0.04474614589095457
30,2004-07,75758,82781.0,-0.08483830830746186
30,2004-08,72841,82640.16666666667,-0.11857631781155657
30,2004-09,96209,83069.16666666667,0.1581794287892619
30,2004-10,95582,82923.41666666667,0.15265390455651343
30,2004-11,85031,83256.25,0.02131671796411681
30,2004-12,78470,83340.5,-0.058440974076229446
30,2005-01,82980,83729.5,-0.008951444831272132
30,2005-02,87531,84126.16666666667,0.04047294044460992
30,2005-03,87827,83785.16666666667,0.04824044033251703
30,2005-04,89022,84337.58333333333,0.05554364355156021
30,2005-05,96705,85616.08333333333,0.12951908373913396
30,2005-06,84918,86072.83333333333,-0.013416931784515772
30,2005-07,71865,85748.41666666667,-0.1619087232903232
30,2005-08,76329,86039.08333333333,-0.11285665719745576
30,2005-09,91323,85631.91666666667,0.0664598382807033
30,2005-10,97043,85753.66666666667,0.13164840376116077
30,2005-11,82371,85532.0,-0.03695692840106627
30,2005-12,79174,85590.66666666667,-0.07496923340551155
30,2006-01,77072,85098.33333333333,-0.09431833760943217
30,2006-02,78600,84354.08333333333,-0.06821345340919077
30,2006-03,88304,84393.83333333333,0.046332374205856335
30,2006-04,74723,83202.25,-0.10191130648510106
30,2006-05,90485,82683.91666666667,0.09434825595868597
30,2006-06,82926,82517.91666666667,0.004945390647485588
30,2006-07,77124,82956.16666666667,-0.07030419679469284
30,2006-08,75954,82924.91666666667,-0.08406299272735683
30,2006-09,90356,82844.33333333333,0.09067206366961335
30,2006-10,92614,82475.25,0.12293081863953126
30,2006-11,87594,82910.5,0.05648862327449479
30,2006-12,77370,82760.16666666667,-0.0651299638916468
30,2007-01,82013,83171.91666666667,-0.013933990138899104
30,2007-02,74939,82866.83333333333,-0.09566955818672926
30,2007-03,96916,83584.5,0.1594972752125095
30,2007-04,82618,84242.41666666667,-0.01928264561894301
30,2007-05,99077,84958.41666666667,0.16618227937000546
30,2007-06,80648,84768.58333333333,-0.048609793526099926
30,2007-07,76135,84686.16666666667,-0.10097477549462039
30,2007-08,75286,84630.5,-0.11041527581663821
30,2007-09,95197,85033.91666666667,0.11951799625051567
30,2007-10,98984,85564.75,0.15683152232665906
30,2007-11,89245,85702.33333333333,0.04133687530872367
30,2007-12,82463,86126.75,-0.04253904855344013
30,2008-01,81167,86056.25,-0.05681458348463941
30,2008-02,81891,86635.58333333333,-0.0547648339260138
30,2008-03,83575,85523.83333333333,-0.022787020382232577
30,2008-04,94897,86547.08333333333,0.09647831382725208
30,2008-05,97238,86393.83333333333,0.12552014707839879
30,2008-06,83742,86651.66666666667,-0.03357888865380552
30,2008-07,85446,87427.58333333333,-0.022665425004122407
30,2008-08,78547,87699.33333333333,-0.10436035241620988
30,2008-09,99964,88096.58333333333,0.13470915917094786
30,2008-10,105489,88638.66666666667,0.19010138539990065
30,2008-11,81970,88032.41666666667,-0.06886573033229242
30,2008-12,76346,87522.66666666667,-0.12770025288687126
30,2009-01,80406,87459.25,-0.0806461294831593
30,2009-02,83007,87552.25,-0.05191471378519684
30,2009-03,94109,88430.08333333333,0.06421928434987723
30,2009-04,87088,87779.33333333333,-0.007875809795775715
30,2009-05,93256,87447.5,0.06642271076931873
30,2009-06,82452,87340.0,-0.055965193496679645
30,2009-07,81267,86991.75,-0.06580796454836234
30,2009-08,73569,86576.91666666667,-0.15024693841603282
30,2009-09,91976,85911.25,0.07059319937726433
30,2009-10,94477,84993.58333333333,0.1115780308905673
30,2009-11,86257,85350.83333333333,0.010616963318069593
30,2009-12,77736,85466.66666666667,-0.09045241809672393
30,2010-01,80000,85432.83333333333,-0.06359186651502052
30,2010-02,80175,85196.83333333333,-0.05894389658457566
30,2010-03,92116,85030.75,0.08332573804182604
30,2010-04,88214,85124.58333333333,0.03629288444877367
30,2010-05,90554,84899.41666666667,0.0666033237370103
30,2010-06,85162,85125.25,0.00043171679378327816
30,2010-07,83080,85276.33333333333,-0.025755485109193975
30,2010-08,81805,85962.66666666667,-0.04836595731480338
30,2010-09,93308,86073.66666666667,0.08404816029679997
30,2010-10,96747,86262.83333333333,0.12153747171918387
30,2010-11,90283,86598.33333333333,0.042548932812409845
30,2010-12,76550,86499.5,-0.11502378626466049
30,2011-01,84880,86906.16666666667,-0.02331441765735847
30,2011-02,79477,86848.0,-0.08487242078113486
30,2011-03,99726,87482.16666666667,0.13995804859276076
30,2011-04,84521,87174.41666666667,-0.03043802032897654
30,2011-05,95640,87598.25,0.09180263304346833
30,2011-06,87645,87805.16666666667,-0.0018241143744389169
30,2011-07,79517,87508.25,-0.0913199612607954
30,2011-08,88198,88041.0,0.0017832600720119034
30,2011-09,98613,88483.08333333333,0.11448421873484298
30,2011-10,99996,88753.83333333333,0.12666682941394086
30,2011-11,91899,88888.5,0.03386827317369513
30,2011-12,87110,89768.5,-0.029615065418270328
30,2012-01,82173,89542.91666666667,-0.08230597060068966
30,2012-02,89775,90401.08333333333,-0.006925617594921837
30,2012-03,99248,90361.25,0.09834691308497835
30,2012-04,87548,90613.5,-0.03383049987032837
30,2012-05,100219,90995.08333333333,0.1013671984109032
30,2012-06,89855,91179.25,-0.014523589522835514
30,2012-07,81950,91382.0,-0.10321507517891926
30,2012-08,89670,91504.66666666667,-0.02004997923603173
30,2012-09,95728,91264.25,0.04891017019260006
30,2012-10,111341,92209.66666666667,0.20747643956345857
30,2012-11,96226,92570.25,0.03949162933015737
30,2012-12,82403,92178.0,-0.10604482631430494
30,2013-01,88810,92731.08333333333,-0.04228445514044638
30,2013-02,85156,92346.16666666667,-0.0778610193168098
30,2013-03,88707,91467.75,-0.030182769336733438
30,2013-04,92610,91889.58333333333,0.007840025392794847
30,2013-05,92726,91265.16666666667,0.016006471983651977
30,2013-06,74243,89964.16666666667,-0.1747492057022704
30,2013-07,67922,88795.16666666667,-0.23507097796238913
30,2013-08,72199,87339.25,-0.17334989709666615
30,2013-09,84849,86432.66666666667,-0.018322547802142763
30,2013-10,96008,85154.91666666667,0.12745104755157016
30,2013-11,80030,83805.25,-0.045047893777537804
30,2013-12,71994,82937.83333333333,-0.13195224535646172
30,2014-01,65205,80970.75,-0.1947092005446411
30,2014-02,74017,80042.5,-0.07527875815972765
30,2014-03,85995,79816.5,0.07740880644979421
30,2014-04,83174,79030.16666666667,0.05243356439840476
30,2014-05,88728,78697.0,0.12746356277875903
30,2014-06,74670,78732.58333333333,-0.05159977180138247
30,2014-07,78882,79645.91666666667,-0.009591410315029811
30,2014-08,77330,80073.5,-0.03426227153802444
30,2014-09,95523,80963.0,0.1798352333782098
30,2014-10,103758,81608.83333333333,0.2714064858175076
30,2014-11,80030,81608.83333333333,-0.019346353438046884
30,2014-12,84842,82679.5,0.02615521380753391
30,2015-01,84313,84271.83333333333,0.0004884985295601518
30,2015-02,82208,84954.41666666667,-0.032328121061000414
30,2015-03,99124,86048.5,0.15195500212089694
30,2015-04,91284,86724.33333333333,0.052576554830824164
30,2015-05,95203,87263.91666666667,0.09097784785043832
30,2015-06,89602,88508.25,0.012357605082012129
30,2015-07,86661,89156.5,-0.027990107283260336
30,2015-08,81696,89520.33333333333,-0.08740286191963832
30,2015-09,96291,89584.33333333333,0.07486428058477493
30,2015-10,104882,89678.0,0.1695399094538237
30,2015-11,85371,90123.08333333333,-0.05272881438994999
30,2015-12,85442,90173.08333333333,-0.052466691372240554
30,2016-01,78892,89721.33333333333,-0.12069964779836824
30,2016-02,82766,89767.83333333333,-0.07799935760211058
30,2016-03,92439,89210.75,0.03618678242252195
30,2016-04,81983,88435.66666666667,-0.07296452788656166
30,2016-05,89012,87919.75,0.012423260985159763
30,2016-06,84266,87475.08333333333,-0.03668568478071369
30,2016-07,74805,86487.08333333333,-0.13507315639618628
30,2016-08,75639,85982.33333333333,-0.12029602980457221
30,2016-09,87052,85212.41666666667,0.021588207508882157
30,2016-10,90316,83998.58333333333,0.07520860966901234
30,2016-11,81362,83664.5,-0.027520633004440354
30,2016-12,72487,82584.91666666667,-0.12227313502566556
30,2017-01,73234,82113.41666666667,-0.10813600294714329
30,2017-02,77469,81672.0,-0.05146194534234499
30,2017-03,83907,80961.0,0.03638789046577982
30,2017-04,73200,80229.08333333333,-0.08761265916661554
30,2017-05,84906,79886.91666666667,0.06282735074475058
30,2017-06,77878,79354.58333333333,-0.01860741083008222
30,2017-07,71542,79082.66666666667,-0.09535169948745623
30,2017-08,76169,79126.83333333333,-0.037380913765031186
30,2017-09,88392,79238.5,0.11551834020078623
30,2017-10,90061,79217.25,0.13688622111976873
30,2017-11,83414,79388.25,0.050709645319049104
30,2017-12,73149,79443.41666666667,-0.07923144460260506
30,2018-01,73960,79503.91666666667,-0.06973136543587481
30,2018-02,73196,79147.83333333333,-0.07519894206411204
30,2018-03,82396,79021.91666666667,0.042698070050186436
30,2018-04,80394,79621.41666666667,0.009703210086900761
30,2018-05,88496,79920.58333333333,0.1072992251683182
30,2018-06,77103,79856.0,-0.0344745541975556
30,2018-07,72416,79928.83333333333,-0.09399403219113664
30,2018-08,75152,79844.08333333333,-0.058765573320502716
30,2018-09,85663,79616.66666666667,0.07594306049822057
30,2018-10,95509,80070.66666666667,0.19280885218057375
30,2018-11,78135,79630.75,-0.01878357292879949
30,2018-12,73431,79654.25,-0.07812828568469353
30,2019-01,65966,78988.08333333333,-0.16486136621874392
30,2019-02,70993,78804.5,-0.09912504996542075
30,2019-03,77966,78435.33333333333,-0.0059836978232598636
30,2019-04,74676,77958.83333333333,-0.042109831470883076
30,2019-05,84652,77638.5,0.09033533620561963
30,2019-06,78959,77793.16666666667,0.014986320563716973
30,2019-07,73507,77884.08333333333,-0.05619997239487309
30,2019-08,71095,77546.0,-0.08318933278312228
30,2019-09,78690,76964.91666666667,0.022413892043885733
30,2019-10,78289,75529.91666666667,0.03652967532732608
30,2019-11,68871,74757.91666666667,-0.07874639809607684
30,2019-12,65578,74103.5,-0.11504854696471827
30,2020-01,70329,74467.08333333333,-0.05556929515837528
30,2020-02,67419,74169.25,-0.0910114366802954
30,2020-03,50063,71844.0,-0.3031707588664328
30,2020-04,25324,67731.33333333333,-0.62611100721478
30,2020-05,30880,63250.333333333336,-0.5117812290844317
30,2020-06,31153,59266.5,-0.47435735196105727
30,2020-07,35067,56063.166666666664,-0.3745091102595584
30,2020-08,35459,53093.5,-0.3321404691723092
30,2020-09,36070,49541.833333333336,-0.27192843758305274
30,2020-10,35928,46011.75,-0.219155976462534
30,2020-11,28802,42672.666666666664,-0.3250480401193582
30,2020-12,29103,39633.083333333336,-0.26568922848546145
30,2021-01,27307,36047.916666666664,-0.2424804947118996
30,2021-02,23797,32412.75,-0.26581360729959663
30,2021-03,31841,30894.25,0.030644861098748147
30,2021-04,31494,31408.416666666668,0.0027248534761117253
30,2021-05,31152,31431.083333333332,-0.008879214577925742
30,2021-06,32113,31511.083333333332,0.019101744624246006
30,2021-07,34018,31423.666666666668,0.08255985403782708
30,2021-08,35444,31422.416666666668,0.1279845333347477
30,2021-09,45909,32242.333333333332,0.42387337558282595
30,2021-10,43865,32903.75,0.3331307221821221
30,2021-11,39954,33833.083333333336,0.18091512991475298
30,2021-12,33886,34231.666666666664,-0.01009786260285304
30,2022-01,26615,34174.0,-0.22119154913091824
30,2022-02,30513,34733.666666666664,-0.12151514860701906
30,2022-03,39942,35408.75,0.12802626469446113
30,2022-04,37877,35940.666666666664,0.05387583239042132
30,2022-05,42437,36881.083333333336,0.150644074536856
30,2022-06,37147,37300.583333333336,-0.0041174512462942466
30,2022-07,32931,37210.0,-0.11499596882558452
30,2022-08,36016,37257.666666666664,-0.033326474193230864
30,2022-09,40956,36844.916666666664,0.11157803315247022
30,2022-10,41188,36621.833333333336,0.1246842730429479
30,2022-11,36848,36363.0,0.01333773341033468
30,2022-12,35812,36523.5,-0.019480608375429517
30,2023-01,37885,37462.666666666664,0.011273445563583366
30,2023-02,39959,38249.833333333336,0.04468429056335751
30,2023-03,45673,38727.416666666664,0.17934538193226598
30,2023-04,43815,39222.25,0.11709552613631294
30,2023-05,51078,39942.333333333336,0.2787935940981581
30,2023-06,42395,40379.666666666664,0.049909607971008574
30,2023-07,41899,41127.0,0.018771123592773605
30,2023-08,49664,42264.333333333336,0.17508064325317638
30,2023-09,55410,43468.833333333336,0.2747063988374812
30,2023-10,56660,44758.166666666664,0.26591422794350383
30,2023-11,52861,46092.583333333336,0.14684394271674214
30,2023-12,50657,47329.666666666664,0.07030122051708236
30,2024-01,50395,48372.166666666664,0.04181812543714883
30,2024-02,59544,50004.25,0.1907787838033767
30,2024-03,56901,50939.916666666664,0.11702185090605113
30,2024-04,67740,52933.666666666664,0.27971486325652867
30,2024-05,74462,54882.333333333336,0.35675718355026204
30,2024-06,54148,55861.75,-0.03067841591070813
30,2024-07,62553,57582.916666666664,0.08631176781308118
30,2024-08,65396,58893.916666666664,0.11040330990608825
30,2024-09,67488,59900.416666666664,0.12666995916834195
31,2016-09,8934,8934.0,0.0
31,2016-10,11295,10114.5,0.11671362894853922
31,2016-11,13679,11302.666666666666,0.21024536982423034
31,2016-12,7838,10436.5,-0.24898193838930677
31,2017-01,11706,10690.4,0.09500112250243213
31,2017-02,13383,11139.166666666666,0.20143637315777668
31,2017-03,13351,11455.142857142857,0.16550270620806629
31,2017-04,12736,11615.25,0.09648952885215557
31,2017-05,8242,11240.444444444445,-0.2667549721244712
31,2017-06,6386,10755.0,-0.40622966062296606
31,2017-07,5721,10297.363636363636,-0.4444209020843817
31,2017-08,9690,10246.75,-0.05433430111986728
31,2017-09,13430,10621.416666666666,0.2644264340130398
31,2017-10,14602,10897.0,0.34000183536753237
31,2017-11,14162,10937.25,0.29484102493771286
31,2017-12,7557,10913.833333333334,-0.30757601209474217
31,2018-01,11127,10865.583333333334,0.024059147000851256
31,2018-02,12059,10755.25,0.12121986936612351
31,2018-03,12138,10654.166666666666,0.139272585060618
31,2018-04,12733,10653.916666666666,0.19514732453635994
31,2018-05,7568,10597.75,-0.28588615508008774
31,2018-06,6099,10573.833333333334,-0.4231987768548146
31,2018-07,6267,10619.333333333334,-0.4098499591939231
31,2018-08,9422,10597.0,-0.11088043785977163
31,2018-09,10072,10317.166666666666,-0.023762984023391377
31,2018-10,14455,10304.916666666666,0.4027284710372881
31,2018-11,12036,10127.75,0.18841796055392362
31,2018-12,6411,10032.25,-0.36096090109397194
31,2019-01,8588,9820.666666666666,-0.1255176159120222
31,2019-02,11661,9787.5,0.1914176245210728
31,2019-03,10728,9670.0,0.1094105480868666
31,2019-04,12151,9621.5,0.26290079509432
31,2019-05,8815,9725.416666666666,-0.09361209888179592
31,2019-06,6747,9779.416666666666,-0.3100815488313038
31,2019-07,7454,9878.333333333334,-0.24541926775771897
31,2019-08,9766,9907.0,-0.014232360956899162
31,2019-09,14981,10316.083333333334,0.45219842802097043
31,2019-10,18627,10663.75,0.7467588793810808
31,2019-11,16252,11015.083333333334,0.47543141601289135
31,2019-12,10265,11336.25,-0.09449773955232109
31,2020-01,14123,11797.5,0.19711803348166984
31,2020-02,16180,12174.083333333334,0.3290528376537589
31,2020-03,9439,12066.666666666666,-0.21776243093922648
31,2020-04,1662,11192.583333333334,-0.8515088116386595
31,2020-05,1577,10589.416666666666,-0.8510777269758327
31,2020-06,2448,10231.166666666666,-0.7607310994184436
31,2020-07,3449,9897.416666666666,-0.651525229647467
31,2020-08,3676,9389.916666666666,-0.6085162275135562
31,2020-09,3985,8473.583333333334,-0.5297148982622464
31,2020-10,4079,7261.25,-0.43825098984334654
31,2020-11,3488,6197.583333333333,-0.4371999838646784
31,2020-12,3278,5615.333333333333,-0.4162412442122759
31,2021-01,3051,4692.666666666667,-0.34983662452052855
31,2021-02,3596,3644.0,-0.013172338090010977
31,2021-03,4212,3208.4166666666665,0.31279707020596875
31,2021-04,4153,3416.0,0.2157494145199063
31,2021-05,4147,3630.1666666666665,0.14237179192874527
31,2021-06,4386,3791.6666666666665,0.1567472527472528
31,2021-07,4281,3861.0,0.10878010878010878
31,2021-08,5033,3974.0833333333335,0.26645557675774284
31,2021-09,6988,4224.333333333333,0.6542255188195377
31,2021-10,6687,4441.666666666667,0.5055159474671669
31,2021-11,6116,4660.666666666667,0.31225861822343004
31,2021-12,4196,4737.166666666667,-0.11423846884565322
31,2022-01,4133,4827.333333333333,-0.14383372462367072
31,2022-02,6096,5035.666666666667,0.21056463890911492
31,2022-03,7252,5289.0,0.3711476649650217
31,2022-04,7618,5577.75,0.3657836941419031
31,2022-05,6405,5765.916666666667,0.11083811478371458
31,2022-06,5518,5860.25,-0.05840194530950045
31,2022-07,5305,5945.583333333333,-0.10774104026798599
31,2022-08,7000,6109.5,0.14575660856043865
31,2022-09,7789,6176.25,0.26112123052013764
31,2022-10,9061,6374.083333333333,0.4215377374524442
31,2022-11,8479,6571.0,0.2903667630497641
31,2022-12,6629,6773.75,-0.02136925632035431
31,2023-01,9130,7190.166666666667,0.2697897591618182
31,2023-02,11534,7643.333333333333,0.5090274749236808
31,2023-03,12702,8097.5,0.5686322939178758
31,2023-04,11513,8422.083333333334,0.36700143472022945
31,2023-05,9429,8674.083333333334,0.08703129053021925
31,2023-06,8064,8886.25,-0.09253059502039668
31,2023-07,7131,9038.416666666666,-0.2110343810217497
31,2023-08,11099,9380.0,0.18326226012793176
31,2023-09,14497,9939.0,0.45859744441090655
31,2023-10,17986,10682.75,0.6836488731834032
31,2023-11,16108,11318.5,0.4231567787250961
31,2023-12,10587,11648.333333333334,-0.0911146086707684
31,2024-01,15855,12208.75,0.2986587488481622
31,2024-02,21211,13015.166666666666,0.629714051555237
31,2024-03,17496,13414.666666666666,0.3042441109233675
31,2024-04,19840,14108.583333333334,0.40623615647684913
31,2024-05,12432,14358.833333333334,-0.1341914965236266
31,2024-06,8863,14425.416666666666,-0.385598336269894
31,2024-07,9935,14659.083333333334,-0.32226321563990473
31,2024-08,12629,14786.583333333334,-0.14591493414638274
31,2024-09,15194,14844.666666666666,0.023532581847577175
33,2001-01,16944,16944.0,0.0
33,2001-02,13474,15209.0,-0.11407719113682688
33,2001-03,17167,15861.666666666666,0.08229484081118003
33,2001-04,13085,15167.5,-0.1373001483434976
33,2001-05,12071,14548.2,-0.1702753605257008
33,2001-06,17558,15049.833333333334,0.1666574380668667
33,2001-07,17552,15407.285714285714,0.13920130550481688
33,2001-08,17761,15701.5,0.13116581218354934
33,2001-09,11936,15283.111111111111,-0.21900718294704394
33,2001-10,14732,15228.0,-0.032571578670869454
33,2001-11,13753,15093.90909090909,-0.08883776116796054
33,2001-12,12063,14841.333333333334,-0.18720240769023452
33,2002-01,16296,14787.333333333334,0.10202425499301199
33,2002-02,16113,15007.25,0.07368105415715738
33,2002-03,14621,14795.083333333334,-0.011766296235799095
33,2002-04,15752,15017.333333333334,0.048921246559531166
33,2002-05,16993,15427.5,0.10147463944255389
33,2002-06,14149,15143.416666666666,-0.065666598797057
33,2002-07,17605,15147.833333333334,0.162212417617481
33,2002-08,14448,14871.75,-0.028493620454889304
33,2002-09,12604,14927.416666666666,-0.15564760591529006
33,2002-10,18800,15266.416666666666,0.23146121388450688
33,2002-11,17658,15591.833333333334,0.13251595386473683
33,2002-12,16324,15946.916666666666,0.023646159393404198
33,2003-01,17627,16057.833333333334,0.0977197006653035
33,2003-02,16211,16066.0,0.009025270758122744
33,2003-03,15262,16119.416666666666,-0.053191544359028675
33,2003-04,13109,15899.166666666666,-0.1754913779548194
33,2003-05,14343,15678.333333333334,-0.08517061762517278
33,2003-06,11231,15435.166666666666,-0.27237585168068584
33,2003-07,14024,15136.75,-0.0735131385535204
33,2003-08,12325,14959.833333333334,-0.17612718501765842
33,2003-09,16642,15296.333333333334,0.08797315260737863
33,2003-10,18018,15231.166666666666,0.1829691312768775
33,2003-11,15846,15080.166666666666,0.05078414252716044
33,2003-12,14627,14938.75,-0.02086854656514099
33,2004-01,17638,14939.666666666666,0.18061536401972383
33,2004-02,15458,14876.916666666666,0.039059392907356515
33,2004-03,19054,15192.916666666666,0.2541370704549818
33,2004-04,17890,15591.333333333334,0.14743233420276217
33,2004-05,14776,15627.416666666666,-0.05448224008020089
33,2004-06,14707,15917.083333333334,-0.07602418784848568
33,2004-07,12560,15795.083333333334,-0.20481584459299046
33,2004-08,12764,15831.666666666666,-0.19376776502789764
33,2004-09,12071,15450.75,-0.21874342669449703
33,2004-10,12221,14967.666666666666,-0.18350666993296658
33,2004-11,11547,14609.416666666666,-0.20961936650448051
33,2004-12,10186,14239.333333333334,-0.28465752141954215
33,2005-01,11391,13718.75,-0.16967653758542142
33,2005-02,13032,13516.583333333334,-0.03585102250938666
33,2005-03,15415,13213.333333333334,0.1666246215943491
33,2005-04,12741,12784.25,-0.003383069010696756
33,2005-05,12734,12614.083333333334,0.009506570037458084
33,2005-06,13079,12478.416666666666,0.048129770737473425
33,2005-07,10707,12324.0,-0.13120740019474197
33,2005-08,13943,12422.25,0.12242146149047073
33,2005-09,13924,12576.666666666666,0.10712960508878881
33,2005-10,13951,12720.833333333334,0.09670488044546342
33,2005-11,13306,12867.416666666666,0.03408480075643264
33,2005-12,11610,12986.083333333334,-0.10596600206631462
33,2006-01,13052,13124.5,-0.005524019962665244
33,2006-02,14963,13285.416666666666,0.12627254194762433
33,2006-03,15347,13279.75,0.1556693461849809
33,2006-04,13210,13318.833333333334,-0.008171386382691222
33,2006-05,13369,13371.75,-0.0002056574494737039
33,2006-06,13745,13427.25,0.023664562736226705
33,2006-07,12258,13556.5,-0.09578431010954155
33,2006-08,13988,13560.25,0.031544403679873156
33,2006-09,5448,12853.916666666666,-0.5761603143010885
33,2006-10,6473,12230.75,-0.47076017415121724
33,2006-11,6356,11651.583333333334,-0.4544947396276615
33,2006-12,5312,11126.75,-0.5225919518278024
33,2007-01,6862,10610.916666666666,-0.3533075213420141
33,2007-02,6089,9871.416666666666,-0.38316857593894826
33,2007-03,8795,9325.416666666666,-0.05687860238595231
33,2007-04,13934,9385.75,0.48459100231734276
33,2007-05,14502,9480.166666666666,0.5297199416325312
33,2007-06,13642,9471.583333333334,0.4403082905885147
33,2007-07,15779,9765.0,0.6158730158730159
33,2007-08,17185,10031.416666666666,0.7131179544265102
33,2007-09,14451,10781.666666666666,0.34033080847117025
33,2007-10,18372,11773.25,0.5604866965366403
33,2007-11,14348,12439.25,0.15344574632714994
33,2007-12,12375,13027.833333333334,-0.05011066050891046
33,2008-01,16068,13795.0,0.16476984414642987
33,2008-02,15009,14538.333333333334,0.03237418319385528
33,2008-03,13934,14966.583333333334,-0.06899258904559606
33,2008-04,15361,15085.5,0.018262570017566537
33,2008-05,14972,15124.666666666666,-0.01009388636664165
33,2008-06,14638,15207.666666666666,-0.037459176292659366
33,2008-07,15153,15155.5,-0.0001649566164098842
33,2008-08,14098,14898.25,-0.05371436242511705
33,2008-09,14408,14894.666666666666,-0.03267388774505412
33,2008-10,15603,14663.916666666666,0.06404041666903458
33,2008-11,11563,14431.833333333334,-0.19878509313900986
33,2008-12,12330,14428.083333333334,-0.14541663538122993
33,2009-01,13159,14185.666666666666,-0.07237352256972997
33,2009-02,12784,14000.25,-0.08687344868841627
33,2009-03,14097,14013.833333333334,0.00593461222839333
33,2009-04,13704,13875.75,-0.012377709313010108
33,2009-05,12386,13660.25,-0.09328160172764041
33,2009-06,14135,13618.333333333334,0.03793905274752168
33,2009-07,13250,13459.75,-0.015583498950574861
33,2009-08,13096,13376.25,-0.020951312961405476
33,2009-09,13252,13279.916666666666,-0.002102171825877376
33,2009-10,14615,13197.583333333334,0.10739971333135481
33,2009-11,12573,13281.75,-0.05336269693376249
33,2009-12,12649,13308.333333333334,-0.04954289292423298
33,2010-01,13066,13300.583333333334,-0.017637071055780808
33,2010-02,12793,13301.333333333334,-0.038216720128307985
33,2010-03,15138,13388.083333333334,0.13070703424064928
33,2010-04,14694,13470.583333333334,0.09082135764969342
33,2010-05,13389,13554.166666666666,-0.012185674761758332
33,2010-06,14293,13567.333333333334,0.053486315168787726
33,2010-07,13174,13561.0,-0.028537718457340905
33,2010-08,13962,13633.166666666666,0.024120099267717254
33,2010-09,14302,13720.666666666666,0.04236917545308785
33,2010-10,14179,13684.333333333334,0.03614839354005793
33,2010-11,13789,13785.666666666666,0.00024179703556838792
33,2010-12,12784,13796.916666666666,-0.07341616182359581
33,2011-01,14472,13914.083333333334,0.04009726356389505
33,2011-02,12752,13910.666666666666,-0.08329339595514229
33,2011-03,15826,13968.0,0.13301832760595647
33,2011-04,14754,13973.0,0.055893508910040794
33,2011-05,14487,14064.5,0.030040172064417506
33,2011-06,15133,14134.5,0.07064275354628745
33,2011-07,12989,14119.083333333334,-0.08003942654445229
33,2011-08,13151,14051.5,-0.06408568480233427
